47470;330.5;442.5;mousedown
47563;330.5;442.5;mouseup
48133;350.5;503.5;mousedown
48229;350.5;501.5;mouseup
49564;605.5;396.5;mousedown
49680;605.5;396.5;mouseup
51367;64.5;600.5;mousedown
51467;64.5;600.5;mouseup
52451;327.5;287.5;mousedown
52544;327.5;286.5;mouseup
53034;268.5;505.5;mousedown
53128;268.5;505.5;mouseup
53922;572.5;439.5;mousedown
54001;572.5;439.5;mouseup
54749;338.5;517.5;mousedown
54875;338.5;517.5;mouseup
55009;338.5;517.5;mousedown
55070;338.5;517.5;mouseup
55227;338.5;517.5;mousedown
55308;338.5;517.5;mouseup
56281;591.5;555.5;mousedown
56366;591.5;556.5;mouseup
57069;507.5;524.5;mousedown
57153;507.5;524.5;mouseup
57576;437.5;378.5;mousedown
57655;437.5;378.5;mouseup
58280;353.5;505.5;mousedown
58360;353.5;506.5;mouseup
59987;464.5;565.5;mousedown
60081;465.5;566.5;mouseup
61606;579.5;277.5;mousedown
61703;579.5;277.5;mouseup
63591;298.5;331.5;mousedown
63675;298.5;331.5;mouseup
64102;503.5;377.5;mousedown
64180;503.5;377.5;mouseup
64814;325.5;533.5;mousedown
64915;325.5;532.5;mouseup
66134;221.5;365.5;mousedown
66227;221.5;365.5;mouseup
67085;504.5;495.5;mousedown
67174;507.5;496.5;mouseup
67526;507.5;382.5;mousedown
67628;507.5;382.5;mouseup
68044;358.5;357.5;mousedown
68130;358.5;357.5;mouseup
68637;356.5;515.5;mousedown
68713;356.5;515.5;mouseup
69606;572.5;455.5;mousedown
69700;572.5;455.5;mouseup
70196;372.5;437.5;mousedown
70292;372.5;437.5;mouseup
70407;372.5;437.5;mousedown
70495;372.5;437.5;mouseup
70734;363.5;437.5;mousedown
70842;363.5;437.5;mouseup
70924;363.5;437.5;mousedown
71006;363.5;437.5;mouseup
71495;353.5;508.5;mousedown
71612;352.5;508.5;mouseup
72107;531.5;615.5;mousedown
72223;531.5;615.5;mouseup
74436;473.5;476.5;mousedown
74479;473.5;476.5;mouseup
75008;355.5;605.5;mousedown
75127;355.5;605.5;mouseup
75500;344.5;489.5;mousedown
75605;344.5;488.5;mouseup
76595;582.5;350.5;mousedown
76661;582.5;350.5;mouseup
77276;359.5;354.5;mousedown
77362;359.5;354.5;mouseup
78192;342.5;512.5;mousedown
78271;342.5;512.5;mouseup
79333;621.5;425.5;mousedown
79396;621.5;425.5;mouseup
80142;34.5;609.5;mousedown
80197;35.5;608.5;mouseup
81487;339.5;280.5;mousedown
81565;338.5;280.5;mouseup
82200;210.5;515.5;mousedown
82286;210.5;515.5;mouseup
83284;574.5;425.5;mousedown
83379;574.5;425.5;mouseup
83858;378.5;384.5;mousedown
83946;378.5;384.5;mouseup
84338;332.5;381.5;mousedown
84440;329.5;380.5;mouseup
85376;488.5;513.5;mousedown
85453;488.5;513.5;mouseup
85877;367.5;508.5;mousedown
85971;367.5;508.5;mouseup
86574;523.5;603.5;mousedown
86658;522.5;601.5;mouseup
89150;496.5;466.5;mousedown
89242;497.5;466.5;mouseup
89733;357.5;497.5;mousedown
89818;357.5;497.5;mouseup
89916;357.5;497.5;mousedown
89988;357.5;497.5;mouseup
91012;599.5;231.5;mousedown
91073;599.5;232.5;mouseup
91685;504.5;388.5;mousedown
91806;504.5;388.5;mouseup
92087;504.5;399.5;mousedown
92170;504.5;402.5;mouseup
92779;366.5;501.5;mousedown
92853;366.5;501.5;mouseup
92965;366.5;501.5;mousedown
93021;366.5;501.5;mouseup
94088;90.5;499.5;mousedown
94147;90.5;499.5;mouseup
95130;584.5;356.5;mousedown
95232;584.5;356.5;mouseup
96322;431.5;352.5;mousedown
96439;431.5;352.5;mouseup
96839;430.5;355.5;mousedown
96948;430.5;355.5;mouseup
97520;363.5;496.5;mousedown
97629;363.5;496.5;mouseup
98572;575.5;351.5;mousedown
98650;575.5;351.5;mouseup
98939;502.5;351.5;mousedown
99025;502.5;351.5;mouseup
99584;337.5;440.5;mousedown
99679;337.5;440.5;mouseup
100063;335.5;477.5;mousedown
100173;334.5;477.5;mouseup
100686;469.5;572.5;mousedown
100791;469.5;572.5;mouseup
102759;310.5;352.5;mousedown
102870;310.5;352.5;mouseup
103139;315.5;395.5;mousedown
103234;315.5;395.5;mouseup
103586;323.5;493.5;mousedown
103712;323.5;493.5;mouseup
104259;597.5;250.5;mousedown
104336;597.5;250.5;mouseup
104839;324.5;377.5;mousedown
104927;324.5;377.5;mouseup
105214;328.5;423.5;mousedown
105315;328.5;423.5;mouseup
105592;328.5;485.5;mousedown
105705;328.5;485.5;mouseup
107553;579.5;573.5;mousedown
107656;579.5;573.5;mouseup
108494;345.5;497.5;mousedown
108579;345.5;497.5;mouseup
108703;345.5;497.5;mousedown
108765;345.5;497.5;mouseup
109603;228.5;359.5;mousedown
109688;228.5;359.5;mouseup
110272;427.5;529.5;mousedown
110345;427.5;529.5;mouseup
110584;341.5;529.5;mousedown
110685;341.5;529.5;mouseup
111111;337.5;441.5;mousedown
111195;336.5;442.5;mouseup
111500;336.5;500.5;mousedown
111611;336.5;500.5;mouseup
112421;596.5;591.5;mousedown
112530;596.5;591.5;mouseup
114812;498.5;257.5;mousedown
114897;498.5;257.5;mouseup
115686;496.5;565.5;mousedown
115787;496.5;565.5;mouseup
118390;320.5;316.5;mousedown
118468;320.5;316.5;mouseup
118991;515.5;442.5;mousedown
119067;515.5;442.5;mouseup
119599;328.5;522.5;mousedown
119699;328.5;522.5;mouseup
120659;598.5;491.5;mousedown
120746;598.5;491.5;mouseup
121311;432.5;500.5;mousedown
121399;432.5;500.5;mouseup
122091;479.5;380.5;mousedown
122168;479.5;380.5;mouseup
122853;356.5;511.5;mousedown
122947;356.5;511.5;mouseup
123508;592.5;501.5;mousedown
123594;592.5;500.5;mouseup
124107;379.5;367.5;mousedown
124176;374.5;367.5;mouseup
124819;359.5;364.5;mousedown
124894;359.5;364.5;mouseup
125350;458.5;410.5;mousedown
125477;458.5;411.5;mouseup
126185;364.5;496.5;mousedown
126237;364.5;496.5;mouseup
126769;495.5;615.5;mousedown
126837;495.5;615.5;mouseup
